full date,Country_Region,Confirmed,Recovered,Deaths,Case_Fatality_Ratio,Active,Incident_Rate,confirmed_1d,deaths_1d,confirmed_moving_avg_7d,deaths_moving_avg_7d,confirmed_moving_avg_7d_rate_14d,deaths_moving_avg_7d_rate_14d
2022-05-11,Mexico,5745652.0,0.0,324465.0,0.05647139785006123,5421187.0,57.45652,0.0,0.0,853.1428571428571,18.714285714285715,0.021727972626176095,-0.345
2022-05-12,Mexico,5745652.0,0.0,324465.0,0.05647139785006123,5421187.0,57.45652,0.0,0.0,853.1428571428571,18.714285714285715,-0.007808606080744407,-0.3963133640552995
2022-05-13,Mexico,5745652.0,0.0,324465.0,0.05647139785006123,5421187.0,57.45652,0.0,0.0,853.1428571428571,18.714285714285715,-0.03303108808290167,-0.4072398190045249
2022-05-14,Mexico,5745652.0,0.0,324465.0,0.05647139785006123,5421187.0,57.45652,0.0,0.0,853.1428571428571,18.714285714285715,-0.1628819736473227,-0.49808429118773945
2022-05-15,Mexico,5745652.0,0.0,324465.0,0.05647139785006123,5421187.0,57.45652,0.0,0.0,853.1428571428571,18.714285714285715,-0.044785668586052485,-0.3878504672897196
2022-05-16,Mexico,5745652.0,0.0,324465.0,0.05647139785006123,5421187.0,57.45652,0.0,0.0,853.1428571428571,18.714285714285715,0.013061916878710722,-0.36097560975609755
2022-05-17,Mexico,5752441.0,0.0,324617.0,0.05643117417458084,5427824.0,57.52441,6789.0,152.0,969.8571428571429,21.714285714285715,0.1030056864337936,-0.2962962962962963
2022-05-18,Mexico,5752441.0,0.0,324617.0,0.05643117417458084,5427824.0,57.52441,0.0,0.0,969.8571428571429,21.714285714285715,0.4871851040525741,-0.05590062111801242
2022-05-19,Mexico,5752441.0,0.0,324617.0,0.05643117417458084,5427824.0,57.52441,0.0,0.0,969.8571428571429,21.714285714285715,1.1892937762012257,0.34513274336283195
2022-05-20,Mexico,5752441.0,0.0,324617.0,0.05643117417458084,5427824.0,57.52441,0.0,0.0,969.8571428571429,21.714285714285715,2.6324237560192616,0.9000000000000001
2022-05-21,Mexico,5752441.0,0.0,324617.0,0.05643117417458084,5427824.0,57.52441,0.0,0.0,969.8571428571429,21.714285714285715,6.452250274423711,2.8000000000000003
2022-05-22,Mexico,5752441.0,0.0,324617.0,0.05643117417458084,5427824.0,57.52441,0.0,0.0,969.8571428571429,21.714285714285715,inf,inf
2022-05-24,Mexico,5759773.0,0.0,324768.0,0.05638555547241185,5435005.0,57.59773,7332.0,151.0,2017.2857142857142,43.285714285714285,inf,inf
2022-05-25,Mexico,5759773.0,0.0,324768.0,0.05638555547241185,5435005.0,57.59773,0.0,0.0,1047.4285714285713,21.571428571428573,0.3158650394831297,0.31304347826086976
2022-05-26,Mexico,11519546.0,0.0,649536.0,0.05638555547241185,10870010.0,115.19546,5759773.0,324768.0,823872.1428571428,46417.0,964.6907233757536,2479.297709923664
2022-05-27,Mexico,5759773.0,0.0,324768.0,0.05638555547241185,5435005.0,57.59773,-5759773.0,-324768.0,1047.4285714285713,21.571428571428573,0.22772940388479568,0.15267175572519087
2022-05-28,Mexico,5759773.0,0.0,324768.0,0.05638555547241185,5435005.0,57.59773,0.0,0.0,1047.4285714285713,21.571428571428573,0.22772940388479568,0.15267175572519087
2022-05-29,Mexico,5759773.0,0.0,324768.0,0.05638555547241185,5435005.0,57.59773,0.0,0.0,1047.4285714285713,21.571428571428573,0.22772940388479568,0.15267175572519087
2022-05-30,Mexico,5759773.0,0.0,324768.0,0.05638555547241185,5435005.0,57.59773,0.0,0.0,1047.4285714285713,21.571428571428573,0.22772940388479568,0.15267175572519087
2022-05-31,Mexico,5772996.0,0.0,324895.0,0.05627840379587999,5448101.0,57.72996,13223.0,127.0,1889.0,18.142857142857142,1.214166108506363,-0.03053435114503822
2022-06-01,Mexico,5775977.0,0.0,324922.0,0.05625403286751315,5451055.0,57.75977,2981.0,27.0,2314.8571428571427,22.0,1.3868021799970536,0.013157894736842035
2022-06-02,Mexico,5779027.0,0.0,324951.0,0.05622936179394905,5454076.0,57.79027,3050.0,29.0,-820074.1428571428,-46369.28571428572,-846.5617911327147,-2136.4276315789475
2022-06-03,Mexico,5782405.0,0.0,324966.0,0.05619910746480054,5457439.0,57.82405,3378.0,15.0,3233.1428571428573,28.285714285714285,2.333627927529828,0.30263157894736836
2022-06-04,Mexico,5782405.0,0.0,324966.0,0.05619910746480054,5457439.0,57.82405,0.0,0.0,3233.1428571428573,28.285714285714285,2.333627927529828,0.30263157894736836
2022-06-05,Mexico,5789401.0,0.0,325000.0,0.056137068411740695,5464401.0,57.89401,6996.0,34.0,4232.571428571428,33.142857142857146,3.36411842686699,0.5263157894736843
2022-06-06,Mexico,5791282.0,0.0,325017.0,0.05612177062004579,5466265.0,57.91282,1881.0,17.0,4501.285714285715,35.57142857142857,3.6411842686699076,0.638157894736842
2022-06-07,Mexico,5792317.0,0.0,325023.0,0.05611277835795244,5467294.0,57.92317,1035.0,6.0,2760.1428571428573,18.285714285714285,0.36824587493803573,-0.5775577557755776
2022-06-08,Mexico,5797427.0,0.0,325042.0,0.05606659644011042,5472385.0,57.97427,5110.0,19.0,3064.285714285714,17.142857142857142,1.9255319148936172,-0.20529801324503316
2022-06-09,Mexico,5802672.0,0.0,325055.0,0.05601815853110429,5477617.0,58.02672,5245.0,13.0,3377.8571428571427,14.857142857142858,-0.9959000226283378,-0.9996799202262717
2022-06-10,Mexico,5802672.0,0.0,325055.0,0.05601815853110429,5477617.0,58.02672,0.0,0.0,2895.285714285714,12.714285714285714,1.7641843971631208,-0.4105960264900663
2022-06-11,Mexico,5814866.0,0.0,325144.0,0.05591599187324351,5489722.0,58.14866,12194.0,89.0,4637.285714285715,25.428571428571427,3.427304964539008,0.17880794701986735
2022-06-12,Mexico,5821262.0,0.0,325186.0,0.055861770179730784,5496076.0,58.21262,6396.0,42.0,4551.571428571428,26.571428571428573,3.345471903982543,0.23178807947019875
2022-06-13,Mexico,5823844.0,0.0,325194.0,0.0558383775389588,5498650.0,58.23844,2582.0,8.0,4651.714285714285,25.285714285714285,3.441080196399345,0.17218543046357593
2022-06-14,Mexico,5823844.0,0.0,325194.0,0.0558383775389588,5498650.0,58.23844,0.0,0.0,4503.857142857143,24.428571428571427,1.3842547077062695,0.3464566929133859
2022-06-15,Mexico,5833738.0,0.0,325242.0,0.05575190383935651,5508496.0,58.33738,9894.0,48.0,5187.285714285715,28.571428571428573,1.240866452727722,0.2987012987012987
2022-06-16,Mexico,5843190.0,0.0,325271.0,0.055666682069212194,5517919.0,58.4319,9452.0,29.0,5788.285714285715,30.857142857142858,-1.0070582468240241,-1.0006654651323998
2022-06-17,Mexico,5852596.0,0.0,325340.0,0.055589006997920236,5527256.0,58.52596,9406.0,69.0,7132.0,40.714285714285715,1.2059031459879814,0.43939393939393945
2022-06-18,Mexico,5852596.0,0.0,325340.0,0.055589006997920236,5527256.0,58.52596,0.0,0.0,5390.0,28.0,0.667108518911276,-0.010101010101010055
2022-06-19,Mexico,5852596.0,0.0,325340.0,0.055589006997920236,5527256.0,58.52596,0.0,0.0,4476.285714285715,22.0,0.057580666936681624,-0.3362068965517242
2022-06-20,Mexico,5875705.0,0.0,325408.0,0.05538194991069157,5550297.0,58.75705,23109.0,68.0,7408.714285714285,30.571428571428573,0.6459106921831854,-0.1405622489959838
2022-06-21,Mexico,5877837.0,0.0,325417.0,0.05536339303046342,5552420.0,58.77837,2132.0,9.0,7713.285714285715,31.857142857142858,1.794524092955851,0.7421875000000002
2022-06-22,Mexico,5891589.0,0.0,325458.0,0.05524112425357573,5566131.0,58.91589,13752.0,41.0,8264.42857142857,30.857142857142858,1.6970163170163168,0.8
2022-06-23,Mexico,5891589.0,0.0,325458.0,0.05524112425357573,5566131.0,58.91589,0.0,0.0,6914.142857142857,26.714285714285715,1.046902093465849,0.7980769230769231
2022-06-24,Mexico,5906953.0,0.0,325487.0,0.05510235141535746,5581466.0,59.06953,15364.0,29.0,7765.285714285715,21.0,1.6820447032121186,0.651685393258427
2022-06-25,Mexico,5923086.0,0.0,325511.0,0.05495631837862898,5597575.0,59.23086,16133.0,24.0,10070.0,24.428571428571427,1.1715289116170173,-0.0393258426966292
2022-06-26,Mexico,5956732.0,0.0,325576.0,0.054656815179867084,5631156.0,59.56732,33646.0,65.0,14876.57142857143,33.714285714285715,2.2684473180377265,0.26881720430107525
2022-06-27,Mexico,5962615.0,0.0,325580.0,0.054603559008924774,5637035.0,59.62615,5883.0,4.0,12415.714285714286,24.571428571428573,1.6690620969227936,-0.02824858757062132
2022-06-28,Mexico,5965958.0,0.0,325596.0,0.054575644012244136,5640362.0,59.65958,3343.0,16.0,12588.714285714286,25.571428571428573,1.7950962666920418,0.04678362573099437
2022-06-29,Mexico,5986917.0,0.0,325638.0,0.054391600885731334,5661279.0,59.86917,20959.0,42.0,13618.285714285714,25.714285714285715,1.625320150918454,-0.09999999999999998
2022-06-30,Mexico,5986917.0,0.0,325638.0,0.054391600885731334,5661279.0,59.86917,0.0,0.0,13618.285714285714,25.714285714285715,1.3527321190581962,-0.16666666666666663
2022-07-01,Mexico,6034602.0,0.0,325716.0,0.05397472774509404,5708886.0,60.34602,47685.0,78.0,18235.571428571428,32.714285714285715,1.5568664369842158,-0.19649122807017538
2022-07-02,Mexico,6058689.0,0.0,325747.0,0.053765261758773226,5732942.0,60.58689,24087.0,31.0,19371.85714285714,33.714285714285715,2.5940365756692283,0.20408163265306123
2022-07-03,Mexico,6058689.0,0.0,325747.0,0.053765261758773226,5732942.0,60.58689,0.0,0.0,14565.285714285714,24.428571428571427,2.253877577072828,0.11038961038961026
2022-07-04,Mexico,6089600.0,0.0,325788.0,0.05349908039936942,5763812.0,60.896,30911.0,41.0,18140.714285714286,29.714285714285715,1.448564431846667,-0.028037383177570097
2022-07-05,Mexico,6093835.0,0.0,325793.0,0.05346272093025164,5768042.0,60.93835,4235.0,5.0,18268.14285714286,28.142857142857142,1.3683996073565092,-0.11659192825112108
2022-07-06,Mexico,6121808.0,0.0,325868.0,0.05323067956394582,5795940.0,61.21808,27973.0,75.0,19270.14285714286,32.857142857142854,1.331696945601632,0.06481481481481466
2022-07-07,Mexico,6152924.0,0.0,325928.0,0.052971237739975335,5826996.0,61.52924,31116.0,60.0,23715.285714285714,41.42857142857143,2.4299675613132505,0.5508021390374331
2022-07-08,Mexico,6185219.0,0.0,325976.0,0.052702418459233215,5859243.0,61.85219,32295.0,48.0,21516.714285714286,37.142857142857146,1.7708850745994074,0.7687074829931975
2022-07-09,Mexico,6185219.0,0.0,325976.0,0.052702418459233215,5859243.0,61.85219,0.0,0.0,18075.714285714286,32.714285714285715,0.7950063838842389,0.3391812865497077
2022-07-10,Mexico,6249983.0,0.0,326077.0,0.05217246190909639,5923906.0,62.49983,64764.0,101.0,27327.714285714286,47.142857142857146,0.8369632019666589,0.39830508474576276
2022-07-11,Mexico,6259325.0,0.0,326085.0,0.05209587295754734,5933240.0,62.59325,9342.0,8.0,24246.428571428572,42.42857142857143,0.9528822920262341,0.7267441860465116
2022-07-12,Mexico,6265311.0,0.0,326097.0,0.0520480148551285,5939214.0,62.65311,5986.0,12.0,24496.571428571428,43.42857142857143,0.9459152755869769,0.6983240223463687
2022-07-13,Mexico,6301645.0,0.0,326189.0,0.05176251597797083,5975456.0,63.01645,36334.0,92.0,25691.0,45.857142857142854,0.8865076367908695,0.7833333333333332
2022-07-14,Mexico,6338991.0,0.0,326261.0,0.0514689167408504,6012730.0,63.38991,37346.0,72.0,26581.0,47.57142857142857,0.9518609432695535,0.8499999999999999
2022-07-15,Mexico,6373876.0,0.0,326335.0,0.051198830978199134,6047541.0,63.73876,34885.0,74.0,26951.0,51.285714285714285,0.4779355889979555,0.5676855895196506
2022-07-16,Mexico,6408443.0,0.0,326420.0,0.05093592936693047,6082023.0,64.08443,34567.0,85.0,31889.14285714286,63.42857142857143,0.6461582708347162,0.8813559322033899
2022-07-17,Mexico,6439616.0,0.0,326491.0,0.05070038337689701,6113125.0,64.39616,31173.0,71.0,27090.428571428572,59.142857142857146,0.859931147444511,1.4210526315789478
2022-07-18,Mexico,6448477.0,0.0,326504.0,0.05063273079829547,6121973.0,64.48477,8861.0,13.0,27021.714285714286,59.857142857142854,0.4895617592629051,1.0144230769230766
2022-07-19,Mexico,6448477.0,0.0,326504.0,0.05063273079829547,6121973.0,64.48477,0.0,0.0,26166.571428571428,58.142857142857146,0.4323607841910584,1.0659898477157363
2022-07-20,Mexico,6488358.0,0.0,326657.0,0.05034509501479419,6161701.0,64.88358,39881.0,153.0,26673.285714285714,66.85714285714286,0.38417685390426337,1.0347826086956524
2022-07-21,Mexico,6523019.0,0.0,326764.0,0.050093982556236615,6196255.0,65.23019,34661.0,107.0,26289.714285714286,71.85714285714286,0.10855566331540234,0.7344827586206897
2022-07-22,Mexico,6556679.0,0.0,326879.0,0.04985435462068526,6229800.0,65.56679,33660.0,115.0,26114.714285714286,77.71428571428571,0.213694337292603,1.092307692307692
2022-07-23,Mexico,6588854.0,0.0,326968.0,0.04962441116467295,6261886.0,65.88854,32175.0,89.0,25773.0,78.28571428571429,0.4258357701730815,1.3930131004366815
2022-07-24,Mexico,6617393.0,0.0,327073.0,0.049426261973559676,6290320.0,66.17393,28539.0,105.0,25396.714285714286,83.14285714285714,-0.07066086756510925,0.7636363636363634
2022-07-25,Mexico,6624310.0,0.0,327089.0,0.049377067196432534,6297221.0,66.2431,6917.0,16.0,25119.0,83.57142857142857,0.03598762704374714,0.9696969696969695
2022-07-26,Mexico,6628541.0,0.0,327109.0,0.04934856705268927,6301432.0,66.28541,4231.0,20.0,25723.428571428572,86.42857142857143,0.050082810422449775,0.9901315789473684
2022-07-27,Mexico,6628541.0,0.0,327109.0,0.04934856705268927,6301432.0,66.28541,0.0,0.0,20026.14285714286,64.57142857142857,-0.22049967470542764,0.4080996884735204
2022-07-28,Mexico,6686954.0,0.0,327412.0,0.0489628012993659,6359542.0,66.86954,58413.0,303.0,23419.285714285714,92.57142857142857,-0.1189464010275868,0.945945945945946
2022-07-29,Mexico,6686954.0,0.0,327412.0,0.0489628012993659,6359542.0,66.86954,0.0,0.0,18610.714285714286,76.14285714285714,-0.3094610854619759,0.48467966573816157
2022-07-30,Mexico,6711847.0,0.0,327525.0,0.04879804322118785,6384322.0,67.11847,24893.0,113.0,17570.428571428572,79.57142857142857,-0.44901533885245315,0.25450450450450446
2022-07-31,Mexico,6711847.0,0.0,327525.0,0.04879804322118785,6384322.0,67.11847,0.0,0.0,13493.42857142857,64.57142857142857,-0.5019115871182759,0.09178743961352653
2022-08-01,Mexico,6711847.0,0.0,327525.0,0.04879804322118785,6384322.0,67.11847,0.0,0.0,12505.285714285714,62.285714285714285,-0.5372134579597361,0.04057279236276856
2022-08-02,Mexico,6761149.0,0.0,327755.0,0.048476227931080945,6433394.0,67.61149,49302.0,230.0,18944.0,92.28571428571429,-0.27602284266730726,0.5872235872235871
2022-08-03,Mexico,6782980.0,0.0,327883.0,0.04833907810431403,6455097.0,67.8298,21831.0,128.0,22062.714285714286,110.57142857142857,-0.1728535238574711,0.6538461538461537
2022-08-04,Mexico,6803190.0,0.0,328006.0,0.048213558639402986,6475184.0,68.0319,20210.0,123.0,16605.14285714286,84.85714285714286,-0.36837872497663393,0.1809145129224652
2022-08-05,Mexico,6821746.0,0.0,328128.0,0.04810029573074107,6493618.0,68.21746,18556.0,122.0,19256.0,102.28571428571429,-0.2626379216971275,0.3161764705882355
2022-08-06,Mexico,6821746.0,0.0,328128.0,0.04810029573074107,6493618.0,68.21746,0.0,0.0,15699.857142857143,86.14285714285714,-0.39084091324808357,0.10036496350364943
2022-08-07,Mexico,6854180.0,0.0,328306.0,0.047898654543650734,6525874.0,68.5418,32434.0,178.0,20333.285714285714,111.57142857142857,-0.1993733722585037,0.34192439862542967
2022-08-08,Mexico,6857470.0,0.0,328320.0,0.04787771583397375,6529150.0,68.5747,3290.0,14.0,20803.285714285714,113.57142857142857,-0.17181075224787157,0.35897435897435903
2022-08-09,Mexico,6859970.0,0.0,328342.0,0.047863474621609135,6531628.0,68.5997,2500.0,22.0,14117.285714285714,83.85714285714286,-0.451189577039275,-0.02975206611570247
2022-08-10,Mexico,6875708.0,0.0,328437.0,0.04776773533721909,6547271.0,68.75708,15738.0,95.0,13246.857142857143,79.14285714285714,-0.33852178937531663,0.2256637168141593
2022-08-11,Mexico,6875708.0,0.0,328437.0,0.04776773533721909,6547271.0,68.75708,0.0,0.0,10359.714285714286,61.57142857142857,-0.5576417482538811,-0.3348765432098766
2022-08-12,Mexico,6875708.0,0.0,328437.0,0.04776773533721909,6547271.0,68.75708,0.0,0.0,7708.857142857143,44.142857142857146,-0.5857839186336595,-0.42026266416510316
2022-08-13,Mexico,6875708.0,0.0,328437.0,0.04776773533721909,6547271.0,68.75708,0.0,0.0,7708.857142857143,44.142857142857146,-0.5612595838787573,-0.44524236983842
2022-08-14,Mexico,6925668.0,0.0,328724.0,0.047464591141244426,6596944.0,69.25668,49960.0,287.0,10212.57142857143,59.714285714285715,-0.24314481123086362,-0.0752212389380531
2022-08-15,Mexico,6927636.0,0.0,328732.0,0.047452262214700655,6598904.0,69.27636,1968.0,8.0,10023.714285714286,58.857142857142854,-0.19844180175240178,-0.05504587155963303
2022-08-16,Mexico,6929003.0,0.0,328736.0,0.04744347779904266,6600267.0,69.29003,1367.0,4.0,9861.857142857143,56.285714285714285,-0.4794205477799227,-0.390092879256966
2022-08-17,Mexico,6939755.0,0.0,328798.0,0.04737890602766236,6610957.0,69.39755,10752.0,62.0,9149.57142857143,51.57142857142857,-0.5852925750619986,-0.5335917312661499
2022-08-18,Mexico,6949653.0,0.0,328871.0,0.04732193103742014,6620782.0,69.49653,9898.0,73.0,10563.57142857143,62.0,-0.36383736536012945,-0.26936026936026936
2022-08-19,Mexico,6949653.0,0.0,328871.0,0.04732193103742014,6620782.0,69.49653,0.0,0.0,10563.57142857143,62.0,-0.4514140305062615,-0.393854748603352
2022-08-20,Mexico,6949653.0,0.0,328871.0,0.04732193103742014,6620782.0,69.49653,0.0,0.0,10563.57142857143,62.0,-0.3271549331659068,-0.28026533996683245
2022-08-21,Mexico,6949653.0,0.0,328871.0,0.04732193103742014,6620782.0,69.49653,0.0,0.0,3426.4285714285716,21.0,-0.8314867247932665,-0.8117797695262484
2022-08-22,Mexico,6949653.0,0.0,328871.0,0.04732193103742014,6620782.0,69.49653,0.0,0.0,3145.285714285714,19.857142857142858,-0.8488082239756083,-0.8251572327044026
2022-08-23,Mexico,6949653.0,0.0,328871.0,0.04732193103742014,6620782.0,69.49653,0.0,0.0,2950.0,19.285714285714285,-0.7910363181914775,-0.7700170357751278
2022-08-24,Mexico,6986328.0,0.0,329174.0,0.04711688314662581,6657154.0,69.86328,36675.0,303.0,6653.285714285715,53.714285714285715,-0.4977460961090501,-0.3212996389891696
2022-08-25,Mexico,6994309.0,0.0,329225.0,0.04707041110136827,6665084.0,69.94309,7981.0,51.0,6379.428571428572,50.57142857142857,-0.3842080586888773,-0.17865429234338748
2022-08-26,Mexico,7001590.0,0.0,329289.0,0.047030603048736075,6672301.0,70.0159,7281.0,64.0,7419.571428571428,59.714285714285715,-0.037526407471924705,0.3527508090614886
2022-08-27,Mexico,7001590.0,0.0,329289.0,0.047030603048736075,6672301.0,70.0159,0.0,0.0,7419.571428571428,59.714285714285715,-0.037526407471924705,0.3527508090614886
2022-08-28,Mexico,7001590.0,0.0,329289.0,0.047030603048736075,6672301.0,70.0159,0.0,0.0,7419.571428571428,59.714285714285715,-0.2734864592658909,0.0
2022-08-29,Mexico,7014510.0,0.0,329390.0,0.04695837628002526,6685120.0,70.1451,12920.0,101.0,9265.285714285714,74.14285714285714,-0.07566342673089543,0.25970873786407767
2022-08-30,Mexico,7014510.0,0.0,329390.0,0.04695837628002526,6685120.0,70.1451,0.0,0.0,9265.285714285714,74.14285714285714,-0.06049280778757993,0.31725888324873086
2022-08-31,Mexico,7014510.0,0.0,329390.0,0.04695837628002526,6685120.0,70.1451,0.0,0.0,4026.0,30.857142857142858,-0.5599793901353693,-0.4016620498614958
2022-09-01,Mexico,7014510.0,0.0,329390.0,0.04695837628002526,6685120.0,70.1451,0.0,0.0,2885.8571428571427,23.571428571428573,-0.7268104672391642,-0.6198156682027649
2022-09-02,Mexico,7032024.0,0.0,329536.0,0.046862183633047894,6702488.0,70.32024,17514.0,146.0,4347.714285714285,35.285714285714285,-0.5884238285211982,-0.4308755760368663
2022-09-03,Mexico,7036371.0,0.0,329572.0,0.04683834891593976,6706799.0,70.36371,4347.0,36.0,4968.714285714285,40.42857142857143,-0.5296368922848064,-0.347926267281106
2022-09-04,Mexico,7036371.0,0.0,329572.0,0.04683834891593976,6706799.0,70.36371,0.0,0.0,4968.714285714285,40.42857142857143,0.45011465499270353,0.925170068027211
2022-09-05,Mexico,7041181.0,0.0,329622.0,0.046813453595355665,6711559.0,70.41181,4810.0,50.0,3810.1428571428573,33.142857142857146,0.21138211382113825,0.6690647482014389
2022-09-06,Mexico,7041181.0,0.0,329622.0,0.046813453595355665,6711559.0,70.41181,0.0,0.0,3810.1428571428573,33.142857142857146,0.29157384987893464,0.7185185185185188
2022-09-07,Mexico,7046220.0,0.0,329652.0,0.04678423324846513,6716568.0,70.4622,5039.0,30.0,4530.0,37.42857142857143,-0.3191334034741159,-0.30319148936170215
2022-09-08,Mexico,7046220.0,0.0,329652.0,0.04678423324846513,6716568.0,70.4622,0.0,0.0,4530.0,37.42857142857143,-0.2899050519527051,-0.25988700564971745
2022-09-09,Mexico,7046220.0,0.0,329652.0,0.04678423324846513,6716568.0,70.4622,0.0,0.0,2028.0,16.571428571428573,-0.7266688487975816,-0.722488038277512
2022-09-10,Mexico,7046220.0,0.0,329652.0,0.04678423324846513,6716568.0,70.4622,0.0,0.0,1407.0,11.428571428571429,-0.8103664054527601,-0.8086124401913876
2022-09-11,Mexico,7056269.0,0.0,329736.0,0.04672951102062577,6726533.0,70.56269,10049.0,84.0,2842.5714285714284,23.428571428571427,-0.6168819916437223,-0.6076555023923444
2022-09-12,Mexico,7059489.0,0.0,329762.0,0.04671187957088679,6729727.0,70.59489,3220.0,26.0,2615.4285714285716,20.0,-0.7177174399062553,-0.7302504816955684
2022-09-13,Mexico,7059348.0,0.0,329761.0,0.04671267091521766,6729587.0,70.59348,-141.0,-1.0,2595.285714285714,19.857142857142858,-0.7198914535054042,-0.7321772639691715
2022-09-14,Mexico,7059936.0,0.0,329767.0,0.04670963022894258,6730169.0,70.59936,588.0,6.0,1959.4285714285713,16.428571428571427,-0.5133063657653822,-0.46759259259259267
2022-09-15,Mexico,7059936.0,0.0,329767.0,0.04670963022894258,6730169.0,70.59936,0.0,0.0,1959.4285714285713,16.428571428571427,-0.3210237116974407,-0.3030303030303031
2022-09-16,Mexico,7059936.0,0.0,329767.0,0.04670963022894258,6730169.0,70.59936,0.0,0.0,1959.4285714285713,16.428571428571427,-0.5493198396530197,-0.5344129554655871
2022-09-17,Mexico,7059936.0,0.0,329767.0,0.04670963022894258,6730169.0,70.59936,0.0,0.0,1959.4285714285713,16.428571428571427,-0.6056467611627038,-0.5936395759717314
2022-09-18,Mexico,7069764.0,0.0,329895.0,0.04666280232268008,6739869.0,70.69764,9828.0,128.0,1927.857142857143,22.714285714285715,-0.612000805037233,-0.4381625441696113
2022-09-19,Mexico,7069764.0,0.0,329895.0,0.04666280232268008,6739869.0,70.69764,0.0,0.0,1467.857142857143,19.0,-0.614750103108245,-0.4267241379310346
2022-09-20,Mexico,7069764.0,0.0,329895.0,0.04666280232268008,6739869.0,70.69764,0.0,0.0,1488.0,19.142857142857142,-0.6094634621873946,-0.4224137931034484
2022-09-21,Mexico,7073203.0,0.0,329920.0,0.046643649277420714,6743283.0,70.73203,3439.0,25.0,1895.2857142857142,21.857142857142858,-0.58161463260801,-0.416030534351145
2022-09-22,Mexico,7076005.0,0.0,329949.0,0.04662927739593174,6746056.0,70.76005,2802.0,29.0,2295.5714285714284,26.0,-0.49325134027120787,-0.30534351145038174
2022-09-23,Mexico,7076005.0,0.0,329949.0,0.04662927739593174,6746056.0,70.76005,0.0,0.0,2295.5714285714284,26.0,0.13193857424626643,0.5689655172413792
2022-09-24,Mexico,7080152.0,0.0,330017.0,0.04661156992109774,6750135.0,70.80152,4147.0,68.0,2888.0,35.714285714285715,1.052594171997157,2.125
2022-09-25,Mexico,7081747.0,0.0,330043.0,0.046604743151654526,6751704.0,70.81747,1595.0,26.0,1711.857142857143,21.142857142857142,-0.3977786712232385,-0.09756097560975607
2022-09-26,Mexico,7081747.0,0.0,330043.0,0.046604743151654526,6751704.0,70.81747,0.0,0.0,1711.857142857143,21.142857142857142,-0.34547738693467334,0.05714285714285716
2022-09-27,Mexico,7082034.0,0.0,330046.0,0.04660327809778942,6751988.0,70.82034,287.0,3.0,1752.857142857143,21.571428571428573,-0.32459954863213514,0.08633093525179869
2022-09-28,Mexico,7082034.0,0.0,330046.0,0.04660327809778942,6751988.0,70.82034,0.0,0.0,1261.5714285714287,18.0,-0.35615339749198005,0.09565217391304359
2022-09-29,Mexico,7082034.0,0.0,330046.0,0.04660327809778942,6751988.0,70.82034,0.0,0.0,861.2857142857143,13.857142857142858,-0.5604403616214639,-0.15652173913043466
2022-09-30,Mexico,7087812.0,0.0,330101.0,0.046573046802031434,6757711.0,70.87812,5778.0,55.0,1686.7142857142858,21.714285714285715,-0.13918051910177887,0.32173913043478275
2022-10-01,Mexico,7089209.0,0.0,330112.0,0.04656542076838192,6759097.0,70.89209,1397.0,11.0,1293.857142857143,13.571428571428571,-0.33967629046369197,-0.17391304347826075
2022-10-02,Mexico,7090330.0,0.0,330131.0,0.04656073835773511,6760199.0,70.9033,1121.0,19.0,1226.142857142857,12.571428571428571,-0.36398666172656546,-0.44654088050314467
2022-10-03,Mexico,7090330.0,0.0,330131.0,0.04656073835773511,6760199.0,70.9033,0.0,0.0,1226.142857142857,12.571428571428571,-0.16467153284671532,-0.33834586466165417
2022-10-04,Mexico,7090965.0,0.0,330139.0,0.04655769701302996,6760826.0,70.90965,635.0,8.0,1275.857142857143,13.285714285714286,-0.14256912442396308,-0.30597014925373134
2022-10-05,Mexico,7090965.0,0.0,330139.0,0.04655769701302996,6760826.0,70.90965,0.0,0.0,1275.857142857143,13.285714285714286,-0.32682595914675505,-0.392156862745098
2022-10-06,Mexico,7090965.0,0.0,330139.0,0.04655769701302996,6760826.0,70.90965,0.0,0.0,1275.857142857143,13.285714285714286,-0.4442093471902421,-0.48901098901098894
2022-10-07,Mexico,7090965.0,0.0,330139.0,0.04655769701302996,6760826.0,70.90965,0.0,0.0,450.42857142857144,5.428571428571429,-0.8037836828676334,-0.7912087912087912
2022-10-08,Mexico,7095696.0,0.0,330202.0,0.04653553365307646,6765494.0,70.95696,4731.0,63.0,926.7142857142857,12.857142857142858,-0.6791155520379897,-0.64
2022-10-09,Mexico,7095696.0,0.0,330202.0,0.04653553365307646,6765494.0,70.95696,0.0,0.0,766.5714285714286,10.142857142857142,-0.5521989485103898,-0.5202702702702703
2022-10-10,Mexico,7097264.0,0.0,330208.0,0.046526097944221884,6767056.0,70.97264,1568.0,6.0,990.5714285714286,11.0,-0.42134690811983644,-0.4797297297297297
2022-10-11,Mexico,7097264.0,0.0,330208.0,0.046526097944221884,6767056.0,70.97264,0.0,0.0,899.8571428571429,9.857142857142858,-0.4866340668296658,-0.543046357615894
2022-10-12,Mexico,7098525.0,0.0,330233.0,0.04652135478849479,6768292.0,70.98525,1261.0,25.0,1080.0,13.428571428571429,-0.14392481032725635,-0.25396825396825395
2022-10-13,Mexico,7099723.0,0.0,330250.0,0.04651589928226777,6769473.0,70.99723,1198.0,17.0,1251.142857142857,15.857142857142858,0.45264554652512845,0.14432989690721643
